Annual Income (k$),Spending Score (1-100)
78.82977914602012,32.658323616201265
32.5070751753331,21.25466633801736
71.99425493848396,90.97288383758928
78.94449493339626,30.112432297545027
54.1359932130888,67.56793125827889
58.26089616708402,45.7772948590212
46.852652674133104,26.72544386068893
60.63668837929734,53.75320623745675
21.75249965648856,56.5030246410161
39.97604567774795,96.29941725826795
76.22877964563044,49.763875169006496
57.62371280823035,48.19304437082353
68.18818934086552,44.50682170001657
68.39530096031613,77.56312404970176
47.750495605232274,21.610403386651104
140.64393915431012,29.94340079464266
42.629982932049415,40.13891993547521
137.83459664987157,56.92231271921787
32.67625793125933,61.20665182790777
100.4177455125147,29.972509932190516
51.4628675409527,47.79339643449021
59.63783391261296,79.9526948842101
28.67843411611028,71.4043855682482
76.30720623710425,64.92221480776648
64.06918715085249,59.99291876062078
33.99286355968893,9.015101137303787
12.343505182003597,60.07987833765747
72.76884066350438,27.380001470786212
34.512765580218385,9.57300390775935
45.71284192563897,34.011691105950185
49.9959531186465,100.0
72.85988999760868,30.078781599276777
75.288231240769,69.75753888664747
39.269977050376035,60.28881534818427
32.13828207462353,63.55408127871275
57.85459863637475,71.61371727328554
96.56011831387882,5.27371403472246
55.24571529069516,1.7182614007881511
105.12311376458646,54.94643038926582
69.8552777343033,20.996255156380688
50.20995996650516,43.0756256577877
35.07421954303996,29.733916886031174
72.30580206488656,53.2799810299584
72.94522856298835,67.92375375219083
56.237817477858435,23.897024493906084
18.858933289552994,51.05113765319537
87.80095995126408,30.46858242356574
51.27872633413891,44.876317201106254
64.14047587377392,0.0
54.11447052558214,66.65058981691263
50.50282629745564,61.57338848266878
104.41112918832951,13.668229684347452
36.07145961539656,41.94072266262474
68.93564383338622,75.46994446806849
79.37303766617285,27.3702631301708
70.58274250436749,21.060338155372722
46.05249045094226,43.65377048350337
59.45319249783604,68.18386893711651
47.84866290768028,0.0
80.05869783614492,100.0
0.0,29.153780604713326
21.686983079984174,21.92125661651547
29.189725187716927,41.58226390544978
94.90260328064672,35.587178400077924
82.61253345155991,40.756787765045914
136.05766520259095,73.3054037852562
40.97205519534455,63.757856240550566
41.94768165329505,88.08491488526191
45.40873315179903,14.310163428371837
28.344081097825523,20.945435050488296
50.722948014608484,50.58083133064741
44.643283714101976,25.46763255588213
88.07965026735275,49.95900834181184
72.55870120974261,32.70412257570381
3.836352689907237,92.73908889272992
56.34277444707982,37.677990294275176
73.14823279328319,58.08168149668385
54.592596398158854,70.45011708741251
72.85466820776226,20.169122683594946
71.99746250349281,57.686574547310386
47.80463939444949,43.33054573847649
116.39460946859256,16.376701073591022
6.142147788330206,72.89709074888913
16.68684790335554,35.9809222222865
14.885799974370947,37.57703128314505
9.661797001331472,59.53860164853663
96.32506746660826,40.33182579668056
30.625507372589297,92.39937362810005
59.65138467216765,59.601958659384486
45.53350900842933,61.27857589088399
44.61710964544487,36.74500903243141
81.06731473086029,3.41645692383716
32.421759094607125,43.20728439008617
66.66025507392824,57.38577664626386
72.33897562812237,22.755458436601096
35.64664722681703,26.069705448714966
9.381905776392124,88.126351191042
66.28366116795446,61.823039603859016
64.77439663197484,15.524832172776726
43.05618939654504,7.852817761957411
37.387902115933386,55.25786995600076
76.8532880835848,68.50385822089203
42.13474662672283,1.6382925530527999
55.87316943086893,44.76973452133111
43.619809201884756,27.905793887608557
23.715640553744493,59.464402637895915
67.11606079383814,17.8674972253024
71.44069466729266,89.87759701183043
70.07839807709047,85.26002391606642
65.07623082107828,93.03777871598359
83.56464453500354,54.73082359324677
70.17520553994078,73.97971495366139
6.652833752936765,49.27731221199301
43.59705723034875,0.0
